time,mean,climatology,anomaly
1963-03-02 00:00:00+00:00,20297.44,20289.77,7.67
1963-03-03 00:00:00+00:00,20263.87,20293.53,-29.65
1963-03-04 00:00:00+00:00,20236.62,20296.96,-60.34
1963-03-05 00:00:00+00:00,20290.96,20300.36,-9.4
1963-03-06 00:00:00+00:00,20357.5,20303.87,53.63
1963-03-07 00:00:00+00:00,20375.02,20307.46,67.57
1963-03-08 00:00:00+00:00,20356.54,20310.8,45.74
1963-03-09 00:00:00+00:00,20322.6,20313.95,8.65
1963-03-10 00:00:00+00:00,20320.13,20316.87,3.26
1963-03-11 00:00:00+00:00,20352.94,20319.93,33.01
1963-03-12 00:00:00+00:00,20349.78,20323.23,26.55
1963-03-13 00:00:00+00:00,20354.93,20326.59,28.34
1963-03-14 00:00:00+00:00,20358.08,20330.0,28.08
1963-03-15 00:00:00+00:00,20357.85,20333.46,24.4
1963-03-16 00:00:00+00:00,20406.4,20337.15,69.25
1963-03-17 00:00:00+00:00,20442.63,20340.84,101.79
1963-03-18 00:00:00+00:00,20429.06,20344.36,84.7
1963-03-19 00:00:00+00:00,20373.99,20347.85,26.15
1963-03-20 00:00:00+00:00,20333.88,20351.53,-17.65
1963-03-21 00:00:00+00:00,20334.12,20355.46,-21.34
1963-03-22 00:00:00+00:00,20296.95,20359.77,-62.82
1963-03-23 00:00:00+00:00,20300.07,20364.17,-64.1
1963-03-24 00:00:00+00:00,20361.8,20368.7,-6.9
1963-03-25 00:00:00+00:00,20378.86,20373.52,5.34
1963-03-26 00:00:00+00:00,20377.82,20378.51,-0.69
1963-03-27 00:00:00+00:00,20391.37,20383.44,7.93
1963-03-28 00:00:00+00:00,20399.91,20388.3,11.61
1963-03-29 00:00:00+00:00,20404.55,20393.39,11.16
1963-03-30 00:00:00+00:00,20378.44,20398.64,-20.2
1963-03-31 00:00:00+00:00,20369.7,20403.84,-34.13
1963-04-01 00:00:00+00:00,20392.65,20408.82,-16.17
1963-04-02 00:00:00+00:00,20421.45,20414.0,7.45
1963-04-03 00:00:00+00:00,20426.9,20419.43,7.47
1963-04-04 00:00:00+00:00,20392.26,20424.93,-32.67
1963-04-05 00:00:00+00:00,20362.74,20430.55,-67.81
1963-04-06 00:00:00+00:00,20354.18,20436.08,-81.9
1963-04-07 00:00:00+00:00,20352.54,20441.23,-88.69
1963-04-08 00:00:00+00:00,20338.18,20445.91,-107.73
1963-04-09 00:00:00+00:00,20362.4,20450.29,-87.88
1963-04-10 00:00:00+00:00,20408.13,20454.63,-46.5
1963-04-11 00:00:00+00:00,20457.0,20459.26,-2.26
1963-04-12 00:00:00+00:00,20524.6,20464.24,60.36
1963-04-13 00:00:00+00:00,20551.91,20469.38,82.52
1963-04-14 00:00:00+00:00,20530.07,20474.48,55.59
1963-04-15 00:00:00+00:00,20512.68,20479.45,33.23
1963-04-16 00:00:00+00:00,20511.14,20484.44,26.7
1963-04-17 00:00:00+00:00,20536.33,20489.77,46.56
1963-04-18 00:00:00+00:00,20563.33,20495.41,67.92
1963-04-19 00:00:00+00:00,20607.47,20501.1,106.37
1963-04-20 00:00:00+00:00,20608.41,20506.94,101.47
1963-04-21 00:00:00+00:00,20586.01,20512.98,73.03
1963-04-22 00:00:00+00:00,20570.28,20519.07,51.21
1963-04-23 00:00:00+00:00,20608.45,20525.1,83.35
1963-04-24 00:00:00+00:00,20635.29,20530.97,104.32
1963-04-25 00:00:00+00:00,20647.32,20536.73,110.6
1963-04-26 00:00:00+00:00,20660.93,20542.55,118.37
1963-04-27 00:00:00+00:00,20683.62,20548.56,135.06
1963-04-28 00:00:00+00:00,20679.74,20554.75,124.99
1963-04-29 00:00:00+00:00,20659.88,20560.95,98.93
1963-04-30 00:00:00+00:00,20652.98,20567.17,85.8
1963-05-01 00:00:00+00:00,20602.23,20573.35,28.87
1963-05-02 00:00:00+00:00,20558.27,20579.5,-21.23
1963-05-03 00:00:00+00:00,20555.22,20585.71,-30.49
1963-05-04 00:00:00+00:00,20587.99,20591.97,-3.98
1963-05-05 00:00:00+00:00,20594.6,20598.2,-3.6
1963-05-06 00:00:00+00:00,20606.48,20604.41,2.07
1963-05-07 00:00:00+00:00,20626.17,20610.62,15.55
1963-05-08 00:00:00+00:00,20690.18,20616.9,73.28
1963-05-09 00:00:00+00:00,20713.04,20623.45,89.59
1963-05-10 00:00:00+00:00,20695.87,20630.21,65.66
1963-05-11 00:00:00+00:00,20683.07,20637.02,46.05
1963-05-12 00:00:00+00:00,20718.59,20643.72,74.88
1963-05-13 00:00:00+00:00,20757.51,20650.34,107.16
1963-05-14 00:00:00+00:00,20739.59,20656.82,82.76
1963-05-15 00:00:00+00:00,20711.13,20663.23,47.91
1963-05-16 00:00:00+00:00,20723.64,20669.42,54.22
1963-05-17 00:00:00+00:00,20724.93,20675.48,49.45
1963-05-18 00:00:00+00:00,20698.82,20681.73,17.09
1963-05-19 00:00:00+00:00,20674.6,20688.18,-13.58
1963-05-20 00:00:00+00:00,20675.67,20694.68,-19.02
1963-05-21 00:00:00+00:00,20696.97,20701.13,-4.16
1963-05-22 00:00:00+00:00,20706.16,20707.58,-1.42
1963-05-23 00:00:00+00:00,20745.74,20714.16,31.59
1963-05-24 00:00:00+00:00,20806.38,20720.77,85.61
1963-05-25 00:00:00+00:00,20862.66,20727.33,135.33
1963-05-26 00:00:00+00:00,20874.67,20733.77,140.9
1963-05-27 00:00:00+00:00,20857.47,20740.23,117.25
1963-05-28 00:00:00+00:00,20839.76,20746.67,93.09
1963-05-29 00:00:00+00:00,20821.23,20753.02,68.22
1963-05-30 00:00:00+00:00,20824.77,20759.4,65.37
1963-05-31 00:00:00+00:00,20806.59,20765.85,40.74
1963-06-01 00:00:00+00:00,20784.76,20772.3,12.45
1963-06-02 00:00:00+00:00,20772.57,20778.73,-6.16
1963-06-03 00:00:00+00:00,20782.15,20785.15,-3.0
1963-06-04 00:00:00+00:00,20802.91,20791.54,11.37
1963-06-05 00:00:00+00:00,20821.26,20797.76,23.5
1963-06-06 00:00:00+00:00,20856.69,20803.75,52.94
1963-06-07 00:00:00+00:00,20908.29,20809.62,98.67
1963-06-08 00:00:00+00:00,20929.74,20815.45,114.29
1963-06-09 00:00:00+00:00,20882.21,20821.25,60.96
1963-06-10 00:00:00+00:00,20838.56,20826.92,11.63
1963-06-11 00:00:00+00:00,20835.29,20832.44,2.85
1963-06-12 00:00:00+00:00,20863.5,20837.87,25.62
1963-06-13 00:00:00+00:00,20898.67,20843.22,55.45
1963-06-14 00:00:00+00:00,20872.09,20848.56,23.54
1963-06-15 00:00:00+00:00,20847.32,20853.95,-6.63
1963-06-16 00:00:00+00:00,20858.89,20859.32,-0.43
1963-06-17 00:00:00+00:00,20901.98,20864.51,37.47
1963-06-18 00:00:00+00:00,20921.79,20869.55,52.24
1963-06-19 00:00:00+00:00,20903.45,20874.53,28.92
1963-06-20 00:00:00+00:00,20911.57,20879.4,32.17
1963-06-21 00:00:00+00:00,20954.28,20884.19,70.09
1963-06-22 00:00:00+00:00,20987.34,20888.99,98.35
1963-06-23 00:00:00+00:00,20995.19,20893.75,101.44
1963-06-24 00:00:00+00:00,20972.52,20898.38,74.14
1963-06-25 00:00:00+00:00,20947.79,20902.86,44.93
1963-06-26 00:00:00+00:00,20983.21,20907.27,75.94
1963-06-27 00:00:00+00:00,21039.94,20911.68,128.26
1963-06-28 00:00:00+00:00,21080.3,20915.95,164.35
1963-06-29 00:00:00+00:00,21081.8,20920.06,161.74
1963-06-30 00:00:00+00:00,21048.81,20923.99,124.82
1963-07-01 00:00:00+00:00,21025.4,20927.76,97.64
1963-07-02 00:00:00+00:00,20994.96,20931.42,63.54
1963-07-03 00:00:00+00:00,20997.01,20935.03,61.98
1963-07-04 00:00:00+00:00,20988.27,20938.54,49.74
1963-07-05 00:00:00+00:00,20981.28,20941.98,39.29
1963-07-06 00:00:00+00:00,21004.1,20945.35,58.75
1963-07-07 00:00:00+00:00,21010.11,20948.62,61.49
1963-07-08 00:00:00+00:00,21011.55,20951.65,59.9
1963-07-09 00:00:00+00:00,20991.0,20954.37,36.62
1963-07-10 00:00:00+00:00,20976.84,20956.85,19.99
1963-07-11 00:00:00+00:00,20995.57,20959.13,36.45
1963-07-12 00:00:00+00:00,21000.3,20961.3,39.01
1963-07-13 00:00:00+00:00,21001.91,20963.35,38.56
1963-07-14 00:00:00+00:00,21039.93,20965.25,74.68
1963-07-15 00:00:00+00:00,21090.87,20967.03,123.84
1963-07-16 00:00:00+00:00,21110.98,20968.76,142.22
1963-07-17 00:00:00+00:00,21088.71,20970.38,118.33
1963-07-18 00:00:00+00:00,21076.98,20971.7,105.28
1963-07-19 00:00:00+00:00,21098.05,20972.8,125.25
1963-07-20 00:00:00+00:00,21112.3,20973.87,138.43
1963-07-21 00:00:00+00:00,21118.07,20974.89,143.17
1963-07-22 00:00:00+00:00,21121.96,20975.68,146.27
1963-07-23 00:00:00+00:00,21091.71,20976.13,115.59
1963-07-24 00:00:00+00:00,21072.01,20976.24,95.78
1963-07-25 00:00:00+00:00,21064.87,20976.1,88.77
1963-07-26 00:00:00+00:00,21055.47,20975.8,79.66
1963-07-27 00:00:00+00:00,21045.34,20975.4,69.94
1963-07-28 00:00:00+00:00,21062.4,20974.85,87.55
1963-07-29 00:00:00+00:00,21087.74,20974.08,113.66
1963-07-30 00:00:00+00:00,21101.97,20973.1,128.87
1963-07-31 00:00:00+00:00,21099.59,20972.02,127.57
1963-08-01 00:00:00+00:00,21087.94,20970.86,117.08
1963-08-02 00:00:00+00:00,21085.91,20969.64,116.27
1963-08-03 00:00:00+00:00,21095.26,20968.28,126.98
1963-08-04 00:00:00+00:00,21092.78,20966.74,126.03
1963-08-05 00:00:00+00:00,21071.28,20965.08,106.19
1963-08-06 00:00:00+00:00,21080.85,20963.29,117.56
1963-08-07 00:00:00+00:00,21063.79,20961.27,102.53
1963-08-08 00:00:00+00:00,21038.25,20959.05,79.21
1963-08-09 00:00:00+00:00,21025.54,20956.68,68.86
1963-08-10 00:00:00+00:00,21023.65,20954.27,69.38
1963-08-11 00:00:00+00:00,20992.84,20951.81,41.03
1963-08-12 00:00:00+00:00,20983.54,20949.11,34.44
1963-08-13 00:00:00+00:00,20981.13,20946.2,34.93
1963-08-14 00:00:00+00:00,20994.47,20943.14,51.33
1963-08-15 00:00:00+00:00,21016.86,20939.84,77.02
1963-08-16 00:00:00+00:00,21011.73,20936.25,75.48
1963-08-17 00:00:00+00:00,21016.3,20932.39,83.91
1963-08-18 00:00:00+00:00,21011.72,20928.39,83.33
1963-08-19 00:00:00+00:00,20982.06,20924.32,57.74
1963-08-20 00:00:00+00:00,20967.31,20920.18,47.13
1963-08-21 00:00:00+00:00,20957.69,20915.9,41.79
1963-08-22 00:00:00+00:00,20955.67,20911.44,44.24
1963-08-23 00:00:00+00:00,20933.37,20906.81,26.56
1963-08-24 00:00:00+00:00,20936.17,20902.09,34.08
1963-08-25 00:00:00+00:00,20961.82,20897.21,64.6
1963-08-26 00:00:00+00:00,20944.4,20892.19,52.21
1963-08-27 00:00:00+00:00,20917.79,20887.05,30.74
1963-08-28 00:00:00+00:00,20923.31,20881.75,41.56
1963-08-29 00:00:00+00:00,20933.3,20876.27,57.03
1963-08-30 00:00:00+00:00,20947.94,20870.7,77.24
1963-08-31 00:00:00+00:00,20949.68,20865.05,84.62
1963-09-01 00:00:00+00:00,20961.87,20859.24,102.63
1963-09-02 00:00:00+00:00,20965.15,20853.3,111.85
1963-09-03 00:00:00+00:00,20941.6,20847.34,94.26
1963-09-04 00:00:00+00:00,20907.77,20841.25,66.52
1963-09-05 00:00:00+00:00,20899.38,20835.07,64.32
1963-09-06 00:00:00+00:00,20901.68,20828.84,72.84
1963-09-07 00:00:00+00:00,20894.75,20822.68,72.07
1963-09-08 00:00:00+00:00,20877.24,20816.59,60.65
1963-09-09 00:00:00+00:00,20831.11,20810.47,20.64
1963-09-10 00:00:00+00:00,20814.52,20804.31,10.21
1963-09-11 00:00:00+00:00,20833.71,20798.11,35.6
1963-09-12 00:00:00+00:00,20860.05,20791.95,68.1
1963-09-13 00:00:00+00:00,20906.33,20785.96,120.37
1963-09-14 00:00:00+00:00,20920.08,20779.83,140.25
1963-09-15 00:00:00+00:00,20909.37,20773.36,136.0
1963-09-16 00:00:00+00:00,20889.98,20766.59,123.39
1963-09-17 00:00:00+00:00,20875.72,20759.63,116.1
1963-09-18 00:00:00+00:00,20834.11,20752.53,81.59
1963-09-19 00:00:00+00:00,20809.0,20745.25,63.76
1963-09-20 00:00:00+00:00,20831.41,20737.89,93.53
1963-09-21 00:00:00+00:00,20855.3,20730.56,124.75
1963-09-22 00:00:00+00:00,20861.39,20723.33,138.07
1963-09-23 00:00:00+00:00,20834.37,20716.19,118.18
1963-09-24 00:00:00+00:00,20818.25,20708.98,109.26
1963-09-25 00:00:00+00:00,20778.76,20701.76,77.0
1963-09-26 00:00:00+00:00,20797.11,20694.53,102.59
1963-09-27 00:00:00+00:00,20769.79,20687.4,82.39
1963-09-28 00:00:00+00:00,20715.96,20680.33,35.64
1963-09-29 00:00:00+00:00,20705.42,20673.14,32.28
1963-09-30 00:00:00+00:00,20687.38,20665.88,21.5
1963-10-01 00:00:00+00:00,20628.22,20658.83,-30.61
1963-10-02 00:00:00+00:00,20602.82,20651.87,-49.05
1963-10-03 00:00:00+00:00,20622.54,20644.72,-22.18
1963-10-04 00:00:00+00:00,20630.82,20637.3,-6.48
1963-10-05 00:00:00+00:00,20626.57,20629.79,-3.22
1963-10-06 00:00:00+00:00,20589.78,20622.59,-32.81
1963-10-07 00:00:00+00:00,20611.33,20615.76,-4.42
1963-10-08 00:00:00+00:00,20678.85,20608.87,69.97
1963-10-09 00:00:00+00:00,20674.0,20601.71,72.29
1963-10-10 00:00:00+00:00,20667.52,20594.37,73.15
1963-10-11 00:00:00+00:00,20678.35,20586.98,91.37
1963-10-12 00:00:00+00:00,20672.99,20579.77,93.22
1963-10-13 00:00:00+00:00,20662.24,20572.51,89.73
1963-10-14 00:00:00+00:00,20640.57,20565.08,75.5
1963-10-15 00:00:00+00:00,20649.97,20557.64,92.33
1963-10-16 00:00:00+00:00,20662.56,20550.43,112.13
1963-10-17 00:00:00+00:00,20664.67,20543.37,121.3
1963-10-18 00:00:00+00:00,20658.54,20536.25,122.29
1963-10-19 00:00:00+00:00,20671.51,20528.99,142.52
1963-10-20 00:00:00+00:00,20684.29,20521.54,162.74
1963-10-21 00:00:00+00:00,20674.42,20514.01,160.41
1963-10-22 00:00:00+00:00,20662.66,20506.37,156.29
1963-10-23 00:00:00+00:00,20658.78,20498.84,159.94
1963-10-24 00:00:00+00:00,20636.38,20491.77,144.61
1963-10-25 00:00:00+00:00,20594.96,20485.21,109.74
1963-10-26 00:00:00+00:00,20560.52,20478.66,81.85
1963-10-27 00:00:00+00:00,20509.25,20471.94,37.3
1963-10-28 00:00:00+00:00,20487.73,20465.03,22.69
1963-10-29 00:00:00+00:00,20482.21,20458.01,24.2
1963-10-30 00:00:00+00:00,20485.15,20451.02,34.13
1963-10-31 00:00:00+00:00,20494.36,20444.35,50.01
1963-11-01 00:00:00+00:00,20478.06,20437.91,40.14
1963-11-02 00:00:00+00:00,20451.7,20431.45,20.25
1963-11-03 00:00:00+00:00,20445.92,20424.73,21.19
1963-11-04 00:00:00+00:00,20442.71,20417.98,24.73
1963-11-05 00:00:00+00:00,20428.29,20411.26,17.03
1963-11-06 00:00:00+00:00,20380.62,20404.72,-24.1
1963-11-07 00:00:00+00:00,20350.81,20398.3,-47.49
1963-11-08 00:00:00+00:00,20319.37,20391.9,-72.53
1963-11-09 00:00:00+00:00,20312.28,20385.68,-73.4
1963-11-10 00:00:00+00:00,20338.13,20379.86,-41.72
1963-11-11 00:00:00+00:00,20340.27,20374.35,-34.07
1963-11-12 00:00:00+00:00,20276.48,20368.76,-92.28
1963-11-13 00:00:00+00:00,20197.76,20362.92,-165.16
1963-11-14 00:00:00+00:00,20193.35,20357.28,-163.93
1963-11-15 00:00:00+00:00,20269.81,20351.88,-82.07
1963-11-16 00:00:00+00:00,20303.63,20346.59,-42.96
1963-11-17 00:00:00+00:00,20296.19,20341.29,-45.11
1963-11-18 00:00:00+00:00,20292.83,20336.02,-43.19
1963-11-19 00:00:00+00:00,20325.26,20330.75,-5.49
1963-11-20 00:00:00+00:00,20337.34,20325.25,12.09
1963-11-21 00:00:00+00:00,20314.66,20319.94,-5.28
1963-11-22 00:00:00+00:00,20305.63,20314.71,-9.08
1963-11-23 00:00:00+00:00,20255.31,20309.52,-54.21
1963-11-24 00:00:00+00:00,20253.49,20304.62,-51.13
1963-11-25 00:00:00+00:00,20214.03,20299.63,-85.59
1963-11-26 00:00:00+00:00,20162.07,20294.07,-132.0
1963-11-27 00:00:00+00:00,20265.42,20288.12,-22.7
1963-11-28 00:00:00+00:00,20363.8,20282.41,81.39
1963-11-29 00:00:00+00:00,20400.89,20277.56,123.33
1963-11-30 00:00:00+00:00,20412.12,20273.36,138.77
1963-12-01 00:00:00+00:00,20396.35,20269.32,127.03
1963-12-02 00:00:00+00:00,20388.59,20265.35,123.24
1963-12-03 00:00:00+00:00,20371.23,20261.47,109.76
1963-12-04 00:00:00+00:00,20336.61,20258.14,78.46
1963-12-05 00:00:00+00:00,20300.08,20254.99,45.09
1963-12-06 00:00:00+00:00,20309.69,20251.38,58.32
1963-12-07 00:00:00+00:00,20294.18,20247.34,46.84
1963-12-08 00:00:00+00:00,20275.13,20243.72,31.41
1963-12-09 00:00:00+00:00,20278.43,20240.63,37.8
1963-12-10 00:00:00+00:00,20276.35,20237.77,38.58
1963-12-11 00:00:00+00:00,20279.86,20235.06,44.8
1963-12-12 00:00:00+00:00,20276.71,20232.57,44.14
1963-12-13 00:00:00+00:00,20240.65,20230.41,10.24
1963-12-14 00:00:00+00:00,20214.05,20228.53,-14.48
1963-12-15 00:00:00+00:00,20189.24,20226.76,-37.53
1963-12-16 00:00:00+00:00,20188.5,20225.19,-36.7
1963-12-17 00:00:00+00:00,20156.19,20223.7,-67.5
1963-12-18 00:00:00+00:00,20088.36,20222.25,-133.89
1963-12-19 00:00:00+00:00,20010.19,20220.82,-210.64
1963-12-20 00:00:00+00:00,20017.05,20219.58,-202.54
1963-12-21 00:00:00+00:00,20146.68,20218.38,-71.71
1963-12-22 00:00:00+00:00,20280.92,20217.34,63.59
1963-12-23 00:00:00+00:00,20271.21,20216.47,54.73
1963-12-24 00:00:00+00:00,20265.68,20215.38,50.3
1963-12-25 00:00:00+00:00,20283.2,20213.69,69.51
1963-12-26 00:00:00+00:00,20269.35,20212.0,57.35
1963-12-27 00:00:00+00:00,20318.57,20210.42,108.14
1963-12-28 00:00:00+00:00,20414.55,20209.06,205.49
1963-12-29 00:00:00+00:00,20427.8,20207.79,220.02
1963-12-30 00:00:00+00:00,20317.03,20206.65,110.38
1963-12-31 00:00:00+00:00,20236.1,20205.38,30.72
1964-01-01 00:00:00+00:00,20241.24,20204.1,37.15
1964-01-02 00:00:00+00:00,20266.01,20203.27,62.74
1964-01-03 00:00:00+00:00,20228.32,20202.8,25.53
1964-01-04 00:00:00+00:00,20206.58,20202.53,4.05
1964-01-05 00:00:00+00:00,20214.73,20202.38,12.35
1964-01-06 00:00:00+00:00,20265.19,20202.41,62.78
1964-01-07 00:00:00+00:00,20326.46,20202.46,124.0
1964-01-08 00:00:00+00:00,20397.59,20202.76,194.83
1964-01-09 00:00:00+00:00,20444.7,20202.9,241.8
1964-01-10 00:00:00+00:00,20488.01,20202.66,285.35
1964-01-11 00:00:00+00:00,20522.3,20202.2,320.11
1964-01-12 00:00:00+00:00,20528.24,20201.98,326.25
1964-01-13 00:00:00+00:00,20477.96,20202.15,275.8
1964-01-14 00:00:00+00:00,20426.39,20202.36,224.03
1964-01-15 00:00:00+00:00,20373.42,20202.85,170.58
1964-01-16 00:00:00+00:00,20344.84,20203.69,141.15
1964-01-17 00:00:00+00:00,20375.22,20204.85,170.38
1964-01-18 00:00:00+00:00,20395.66,20206.02,189.64
1964-01-19 00:00:00+00:00,20376.57,20207.21,169.36
1964-01-20 00:00:00+00:00,20391.87,20208.46,183.41
1964-01-21 00:00:00+00:00,20388.85,20209.51,179.34
1964-01-22 00:00:00+00:00,20366.94,20210.54,156.41
1964-01-23 00:00:00+00:00,20288.2,20211.51,76.68
1964-01-24 00:00:00+00:00,20203.09,20212.42,-9.33
1964-01-25 00:00:00+00:00,20167.42,20213.6,-46.18
1964-01-26 00:00:00+00:00,20086.32,20215.48,-129.16
1964-01-27 00:00:00+00:00,19966.22,20217.67,-251.45
1964-01-28 00:00:00+00:00,19874.83,20219.66,-344.83
1964-01-29 00:00:00+00:00,20006.85,20221.09,-214.24
1964-01-30 00:00:00+00:00,20069.82,20222.2,-152.38
1964-01-31 00:00:00+00:00,20146.94,20222.91,-75.98
1964-02-01 00:00:00+00:00,20327.14,20223.35,103.79
1964-02-02 00:00:00+00:00,20454.9,20223.95,230.95
1964-02-03 00:00:00+00:00,20519.61,20224.39,295.23
1964-02-04 00:00:00+00:00,20483.75,20225.11,258.63
1964-02-05 00:00:00+00:00,20404.86,20226.7,178.16
1964-02-06 00:00:00+00:00,20334.7,20229.15,105.55
1964-02-07 00:00:00+00:00,20325.61,20231.79,93.82
1964-02-08 00:00:00+00:00,20341.56,20234.41,107.15
1964-02-09 00:00:00+00:00,20245.23,20236.89,8.35
1964-02-10 00:00:00+00:00,20085.73,20239.14,-153.4
1964-02-11 00:00:00+00:00,19920.89,20241.11,-320.22
1964-02-12 00:00:00+00:00,19838.31,20243.09,-404.78
1964-02-13 00:00:00+00:00,19858.2,20245.21,-387.01
1964-02-14 00:00:00+00:00,19907.55,20247.41,-339.87
1964-02-15 00:00:00+00:00,20033.87,20249.24,-215.37
1964-02-16 00:00:00+00:00,20179.22,20250.96,-71.74
1964-02-17 00:00:00+00:00,20287.31,20252.89,34.43
1964-02-18 00:00:00+00:00,20335.61,20254.95,80.65
1964-02-19 00:00:00+00:00,20343.89,20257.06,86.84
1964-02-20 00:00:00+00:00,20356.55,20259.3,97.25
1964-02-21 00:00:00+00:00,20346.62,20261.7,84.92
1964-02-22 00:00:00+00:00,20284.65,20264.12,20.53
1964-02-23 00:00:00+00:00,20252.86,20266.69,-13.83
1964-02-24 00:00:00+00:00,20229.21,20269.58,-40.37
1964-02-25 00:00:00+00:00,20284.77,20272.53,12.25
1964-02-26 00:00:00+00:00,20370.86,20275.52,95.34
1964-02-27 00:00:00+00:00,20454.13,20278.74,175.39
1964-02-28 00:00:00+00:00,20496.86,20282.3,214.56
1964-02-29 00:00:00+00:00,20517.84,20284.14,233.69
1964-03-01 00:00:00+00:00,20545.56,20285.99,259.57
1964-03-02 00:00:00+00:00,20527.62,20289.77,237.85
1964-03-03 00:00:00+00:00,20470.63,20293.53,177.1
1964-03-04 00:00:00+00:00,20362.49,20296.96,65.53
1964-03-05 00:00:00+00:00,20203.25,20300.36,-97.11
1964-03-06 00:00:00+00:00,20080.84,20303.87,-223.03
1964-03-07 00:00:00+00:00,19951.7,20307.46,-355.76
1964-03-08 00:00:00+00:00,19869.87,20310.8,-440.93
1964-03-09 00:00:00+00:00,19981.6,20313.95,-332.35
1964-03-10 00:00:00+00:00,20042.7,20316.87,-274.17
1964-03-11 00:00:00+00:00,20051.21,20319.93,-268.72
1964-03-12 00:00:00+00:00,20113.94,20323.23,-209.29
1964-03-13 00:00:00+00:00,20211.27,20326.59,-115.32
1964-03-14 00:00:00+00:00,20261.08,20330.0,-68.92
1964-03-15 00:00:00+00:00,20243.15,20333.46,-90.31
1964-03-16 00:00:00+00:00,20198.99,20337.15,-138.16
1964-03-17 00:00:00+00:00,20138.55,20340.84,-202.29
1964-03-18 00:00:00+00:00,20145.95,20344.36,-198.42
1964-03-19 00:00:00+00:00,20267.63,20347.85,-80.22
1964-03-20 00:00:00+00:00,20390.33,20351.53,38.81
1964-03-21 00:00:00+00:00,20449.99,20355.46,94.53
1964-03-22 00:00:00+00:00,20509.4,20359.77,149.63
1964-03-23 00:00:00+00:00,20528.1,20364.17,163.93
1964-03-24 00:00:00+00:00,20496.34,20368.7,127.63
1964-03-25 00:00:00+00:00,20492.02,20373.52,118.5
1964-03-26 00:00:00+00:00,20520.93,20378.51,142.42
1964-03-27 00:00:00+00:00,20553.73,20383.44,170.28
1964-03-28 00:00:00+00:00,20546.45,20388.3,158.15
1964-03-29 00:00:00+00:00,20535.56,20393.39,142.18
1964-03-30 00:00:00+00:00,20525.77,20398.64,127.13
1964-03-31 00:00:00+00:00,20503.09,20403.84,99.26
1964-04-01 00:00:00+00:00,20514.54,20408.82,105.72
1964-04-02 00:00:00+00:00,20531.99,20414.0,117.99
1964-04-03 00:00:00+00:00,20514.28,20419.43,94.85
1964-04-04 00:00:00+00:00,20515.06,20424.93,90.13
1964-04-05 00:00:00+00:00,20499.65,20430.55,69.1
1964-04-06 00:00:00+00:00,20501.01,20436.08,64.93
1964-04-07 00:00:00+00:00,20518.63,20441.23,77.4
1964-04-08 00:00:00+00:00,20524.86,20445.91,78.94
1964-04-09 00:00:00+00:00,20526.7,20450.29,76.42
1964-04-10 00:00:00+00:00,20533.64,20454.63,79.01
1964-04-11 00:00:00+00:00,20575.48,20459.26,116.21
1964-04-12 00:00:00+00:00,20583.32,20464.24,119.08
1964-04-13 00:00:00+00:00,20567.5,20469.38,98.12
1964-04-14 00:00:00+00:00,20538.83,20474.48,64.35
1964-04-15 00:00:00+00:00,20544.21,20479.45,64.76
1964-04-16 00:00:00+00:00,20549.23,20484.44,64.79
1964-04-17 00:00:00+00:00,20557.64,20489.77,67.87
1964-04-18 00:00:00+00:00,20586.96,20495.41,91.56
1964-04-19 00:00:00+00:00,20614.26,20501.1,113.16
1964-04-20 00:00:00+00:00,20577.24,20506.94,70.3
1964-04-21 00:00:00+00:00,20540.16,20512.98,27.18
1964-04-22 00:00:00+00:00,20559.21,20519.07,40.14
1964-04-23 00:00:00+00:00,20565.08,20525.1,39.98
1964-04-24 00:00:00+00:00,20545.95,20530.97,14.98
1964-04-25 00:00:00+00:00,20551.8,20536.73,15.07
1964-04-26 00:00:00+00:00,20573.43,20542.55,30.88
1964-04-27 00:00:00+00:00,20594.83,20548.56,46.27
1964-04-28 00:00:00+00:00,20595.86,20554.75,41.11
1964-04-29 00:00:00+00:00,20593.33,20560.95,32.38
1964-04-30 00:00:00+00:00,20607.24,20567.17,40.06
1964-05-01 00:00:00+00:00,20575.3,20573.35,1.95
1964-05-02 00:00:00+00:00,20557.91,20579.5,-21.59
1964-05-03 00:00:00+00:00,20586.0,20585.71,0.28
1964-05-04 00:00:00+00:00,20618.38,20591.97,26.41
1964-05-05 00:00:00+00:00,20622.09,20598.2,23.89
1964-05-06 00:00:00+00:00,20626.08,20604.41,21.67
1964-05-07 00:00:00+00:00,20660.44,20610.62,49.83
1964-05-08 00:00:00+00:00,20692.5,20616.9,75.6
1964-05-09 00:00:00+00:00,20722.15,20623.45,98.7
1964-05-10 00:00:00+00:00,20729.56,20630.21,99.35
1964-05-11 00:00:00+00:00,20743.14,20637.02,106.12
1964-05-12 00:00:00+00:00,20760.48,20643.72,116.76
1964-05-13 00:00:00+00:00,20747.79,20650.34,97.45
1964-05-14 00:00:00+00:00,20737.96,20656.82,81.14
1964-05-15 00:00:00+00:00,20744.72,20663.23,81.49
1964-05-16 00:00:00+00:00,20760.19,20669.42,90.76
1964-05-17 00:00:00+00:00,20775.18,20675.48,99.7
1964-05-18 00:00:00+00:00,20806.25,20681.73,124.53
1964-05-19 00:00:00+00:00,20790.06,20688.18,101.89
1964-05-20 00:00:00+00:00,20769.64,20694.68,74.95
1964-05-21 00:00:00+00:00,20737.05,20701.13,35.92
